city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,url_type,has_ssl,final_url,http_status,alive,response_ms,redirect_url,needs_get,method_used,priority_score,lead_tier
Fort Lauderdale,Wilton Manors FL,Plumbers,Roberts & Sons Plumbing Inc,(954) 741-3033,,No,5,1,"2246 NE 11th Ave, Wilton Manors, FL 33305, USA",ChIJNctXFpoB2YgREf35RNGEwD8,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Property managers,Blue Tempo,(312) 961-7206,,No,5,1,"529 NE 25th St, Wilton Manors, FL 33305, USA",ChIJwc7MQJoB2YgRZycQTE_PwxE,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Remodelers,Prime Properties & Renovations,(513) 907-7559,,No,5,1,"4521 PGA Blvd #390, Palm Beach Gardens, FL 33418, USA",ChIJ32G8X1rV3ogRbmeQ6YyRC1U,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Roofers,Petersen & Sons Roofing,(561) 406-9497,,No,5,1,"3111 Boynton Beach Blvd, Boynton Beach, FL 33436, USA",ChIJi7yN8fbf2IgR10YOF6gMz6g,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Roofers,Carlson & Sons Roofing,(561) 406-9159,,No,5,1,"511 NE 4th St, Boynton Beach, FL 33435, USA",ChIJBYFkNi_f2IgRtJkOQGS_dh0,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Electricians,E & J Electrical Services,(561) 408-4916,,No,5,1,"4075 Frances Dr, Delray Beach, FL 33445, USA",ChIJL1UOZgUg2YgRgUO6k7A-qLI,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Accountants,MW Accounting,(305) 332-8541,,No,5,1,"4797 Temple Dr, Delray Beach, FL 33445, USA",ChIJtZMiLE0f2YgRXFatBpoeI70,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Accountants,"Michael L. Steiner, CPA | Tax Accountant",(561) 619-9192,,No,5,1,"10577 Galleria St, Wellington, FL 33414, USA",ChIJzacOVCQv2YgRZNNPPUuNco0,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Accountants,NEXUS AT WELLINGTON,,,No,5,1,"8401 Lake Worth Rd # 104, Wellington, FL 33467, USA",ChIJhdTQagAn2YgRzn4m_k7-MN4,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Electricians,Orlando Electrician Pros,,,No,,0,"11247 History Ave, Orlando, FL 32832, USA",ChIJda3ds39h54gRSy5-s-0S7xA,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Roofers,Heritage Roofing & Repair,(350) 220-0989,,No,,0,"6557 Hazeltine National Dr, Orlando, FL 32822, USA",ChIJ88DkCBZj54gR6w4g-JSqzBw,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Remodelers,Lake Nona Contractors Llc,(407) 948-3957,,No,,0,"9750 Nonacrest Dr, Orlando, FL 32832, USA",ChIJVVUJ3Ihh54gR7H8WDptOBhw,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Accountants,Freeman Chip CPA,(727) 725-2727,,No,,0,"2515 Countryside Blvd Suite F, Clearwater, FL 33763, USA",ChIJ37kx7wjywogR5IPJRPG3rXo,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Property managers,Phoenix Property Management,(863) 969-9131,,No,,0,"455 6th St SW, Winter Haven, FL 33881, USA",ChIJVbwurn0T3YgR2sQ5qeE_CVo,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Accountants,Bookkeeping & Tax Services,(863) 875-5596,,No,,0,"1052 US-92 W, Auburndale, FL 33823, USA",ChIJCUXtD0xr3YgRu5O1N8aCEok,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Accountants,Sunbelt Tax Service,(877) 341-2475,,No,,0,"1062 US HWY 92 W, Auburndale, FL 33823, USA",ChIJG8DExTMV3YgR__FenhfRNUM,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Landscapers,Dextera Domini Solutions,(407) 497-2119,,No,,0,"975 Andrea Ridge Ct, Kissimmee, FL 34747, USA",ChIJp6ZxdfZ53YgRiSGr78Tbr7Q,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Chiropractors,Extreme Wellness,(407) 566-9814,,No,,0,"1530 Celebration Blvd Suite 407, Kissimmee, FL 34747, USA",ChIJVfE31Ch53YgR7aAAjOiW5OQ,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Chiropractors,Mind.Rewire.Recode.,(407) 984-9918,,No,,0,"1200 Downey Pl, Kissimmee, FL 34747, USA",ChIJ_zn2rLN53YgR9txwvZg7-ik,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Chiropractors,Ojeda Miguel DC,(321) 939-2328,,No,,0,"604 Front St, Kissimmee, FL 34747, USA",ChIJ79Re80p_3YgRLlWT8GDvK94,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Chiropractors,Cayer Roland D DC,(321) 939-3180,,No,,0,"660 Celebration Ave, Kissimmee, FL 34747, USA",ChIJYSV34jR_3YgR5jEhBLeCFpA,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Accountants,Toro Taxes Celebration,(407) 837-7222,,No,,0,"800 Celebration Ave Suite 202C, Kissimmee, FL 34747, USA",ChIJ1XNXHmt_3YgRW_2Ta7L96_A,none,False,,,False,,,False,none,100,no_website
Kissimmee,BVL Kissimmee FL,Accountants,Ac-Tax and Services,(407) 530-5700,,No,,0,"821 N Main St, Kissimmee, FL 34741, USA",ChIJJ3qk_iKE3YgROyPKyD6b8WY,none,False,,,False,,,False,none,100,no_website
Jacksonville,San Marco Jacksonville FL,Roofers,Chambers Family Roofing,(386) 342-4994,,No,,0,"1704 San Marco Blvd, Jacksonville, FL 32207, USA",ChIJcbraEPe35YgRa61DAFVNFOs,none,False,,,False,,,False,none,100,no_website
Jacksonville,San Marco Jacksonville FL,Landscapers,Cut-N-Gro Landscaping,(786) 333-5639,,No,,0,"1205 Lasalle St, Jacksonville, FL 32207, USA",ChIJld45T6q35YgRp37AhlQ1D1I,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Accountants,AA Accounting and Tax Company,(954) 763-4214,,No,,0,"2637 N Andrews Ave, Wilton Manors, FL 33311, USA",ChIJI47iBgQB2YgRDQGOFn5MoQo,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Property managers,JM Property Management Services,(954) 952-3450,,No,,0,"2412 NW 9th Ave, Wilton Manors, FL 33311, USA",ChIJdfMwv64B2YgRSICxtSiQ6n0,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boca Raton FL,Roofers,Roofing Company Boca Raton,(561) 717-1265,,No,,0,"861 Yamato Rd Ste.138, Boca Raton, FL 33431, USA",ChIJzVUdoNAf2YgR7r36UXeo5YY,none,False,,,False,,,False,none,100,no_website
